rmse_ensf
0.7985492174926249
1.3252184918823144
1.316695775166364
1.3646152345827314
1.3947406279204824
1.3351895865334757
1.2614959407381885
1.2494690624326779
1.2366310113934473
1.233542930204161
1.1986346406332338
1.2049922981973211
1.2031868312974983
1.1588149342030083
1.2085952729890364
1.205706891876646
1.2012750689454812
1.2423306833446535
1.2283550275499155
1.2602033811958246
1.2015431079744352
1.2196466111344348
1.2716024931072292
1.295468545096198
1.1961091355594728
1.2087171199259907
1.232567177165593
1.2313308921420216
1.2952328457527302
1.3765734690112228
1.266707618743335
1.2526492616367981
1.2877743579937462
1.3060157754906896
1.3524421549598762
1.3488460785704586
1.3609295088280497
1.3006673760744831
1.3982145167236455
1.3960663273947702
1.359160118532036
1.2908467307885267
1.3711895139670005
1.391540101778154
1.3741051069681536
1.341022962420799
1.36253495028154
1.3292748604751647
1.3233471792082656
1.2874127013797505
1.3142006924855127
1.295205876738772
1.2509568790686003
1.2578845331511193
1.1997561967379693
1.218872136857536
1.2180199230015267
1.184962461252668
1.1630975410802027
1.1394593487474132
1.1601488622611116
1.1361364660793596
1.1076833473445742
1.1160975648304872
1.1096216572493223
1.091768423134063
1.1056937422905238
1.088078022562822
1.0481662351792387
1.0765201948826357
1.1134854877940439
1.1412324303946784
1.1424167673012113
1.1986437003813357
1.2281673999193383
1.2254191857745635
1.2243502700736215
1.1927716910533253
1.202563226772291
1.2182539377251025
1.2141403061003266
1.1760461558697466
1.231066660225368
1.2764844332753433
1.2594337613102435
1.294782923698459
1.3033681216595179
1.3274102066677662
1.2820761190545171
1.3548562769032446
1.312605271064518
1.2495957985882717
1.2937163956485032
1.308724611452416
1.3569175223033378
1.2703263073286812
1.287112585159248
1.2840562639832618
1.3259569491060599
1.3097942279133232
1.2463388481772226
1.2507979566830711
1.212015548842742
1.2581188111828023
1.2906350546997674
1.3415033031262995
1.3086260925156805
1.339903968919002
1.3207689896468615
1.3675850523356594
1.30311975930949
1.3066414545632612
1.3123849270115868
1.3036598487998965
1.3351364163812567
1.303911974786577
1.3428657359403053
1.356440007681454
1.3166667547769328
1.3621495914492454
1.3468916151066288
1.347916054318067
1.3086189100225205
1.3445873746526642
1.3227758995056638
1.300694750421693
1.2003231988320897
1.1826827654758327
1.1714363721826142
1.169964948057709
1.1483922180768156
1.1482549613738235
1.1476752483897361
1.1416982454140725
1.1577185154806158
1.1674646246626932
1.1506700276794566
1.1550373817692017
1.136910040720791
1.144971665788373
1.1584473373790032
1.160580996671427
1.1614339893542016
1.1500001747513022
1.1395906933152995
1.1661410985987466
1.2400164123751292
1.2480005164781907
1.2728963825055555
1.2527811283082637
1.231037766179797
1.2539262621783782
1.376082929910096
1.3877918833115535
1.3698639023122763
1.3879648859378648
1.3779481834377254
1.37867691347725
1.2988129427327297
1.3126727894595114
1.351750841055811
1.3319620461176802
1.3337219539554315
1.3264899649161348
1.337636364295958
1.3915838090149117
1.4593156685119115
1.4618160406539877
1.3797237591456084
1.3523865577845071
1.374546891470215
1.3232368505839447
1.3018720221478093
1.2904912821608843
1.2234142898236056
1.2433168297612447
1.2485573183685712
1.216412027592101
1.1951543690131237
1.2112207642156294
1.200650002785994
1.240014758687182
1.2035795542913263
1.2482932414295933
1.2829336235743316
1.3629050039124624
1.3910639321601561
1.3486966906363
1.4030059935020955
1.4527201538615049
1.5022498999944616
1.4426097346296354
1.376298840065445
1.3276687513349201
1.3230536366840175
1.3076362660664131
1.3508763659457648
1.2911708312231984
1.242214427029577
1.2477845312740004
1.3287093526427607
1.3395845238945099
1.269154110052149
1.3631473160300362
1.353845519677138
1.3010226812074974
1.3208376056308393
1.277354414493958
1.3656146196527654
1.2618674670462608
1.2548737638953031
1.3360080462351156
1.296492634746334
1.3145899919921833
1.261338547559539
1.314941342001126
1.2916138796971088
1.1969389090646496
1.2560040628642715
1.2594583350838784
1.2292751928653944
1.2134923315065638
1.2654963343570564
1.2391017962284163
1.1803425732428747
1.172526211968118
1.1704149912250725
1.169603438639918
1.1899106809115128
1.1814827553430052
1.1751538421140983
1.1568888311382939
1.1998827894684934
1.3003660636210461
1.284179519876492
1.2016680778831434
1.2061335928293684
1.2525511353497625
1.3263036510200825
1.2781157748327794
1.328669504977739
1.2149634781123293
1.2231744273380394
1.2279593100743982
1.2318946080880375
1.2133727343691318
1.192071423864124
1.2019489742305969
1.229488271288104
1.2395525424634941
1.2729842780260499
1.2768736885966983
1.2183585798096654
1.2633788944710744
1.2641280646889752
1.258899091467903
1.26243819748153
1.2952591377664748
1.2476323699141736
1.2659913155126647
1.3162490187361469
1.3768022151817048
1.3589803937719274
1.3470730422369226
1.3564045989643012
1.4108996391927455
1.3764055590060937
1.4343686759141847
1.4937289501958382
1.4120306760996657
1.3505949571431197
1.2951678110202427
1.310241763770318
1.2573768271816068
1.2164045666808476
1.183665592378944
1.1700834293977203
1.1646744563973568
1.1851108178719658
1.1573257657330112
1.1742549530013275
1.1481343131288015
1.16654769580639
1.166468200164147
1.2765978929916786
1.2457644697165347
1.1861310203297537
1.2033714491949985
1.1902919737635338
1.1837873102773064
1.221655115376822
1.2312271761803515
1.243428990791892
1.2494548132055918
1.268798714890195
1.3412148900824639
1.3664216859533476
1.3078814513789725
1.4281925634639234
1.472910653345343
